AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,State_ID,ID,Base Year,Base,Projected Year,Projection,Change,Percent Change,Average Annual Openings,MajorGroupCode,MajorGroup,MinorGroup,MinorGroupDescr,JobDescription,RJ_1,RJ_2,RJ_3,RJ_4,RJ_5,RJ_6,RJ_7,RJ_8,RJ_9,RJ_10,RJ_11,RJ_12,RJ_13,RJ_14,RJ_15,RJ_16,RJ_17,RJ_18,RJ_19,RJ_20,RJ_21,RJ_22,RJ_23,RJ_24,RJ_25,RJ_26,RJ_27,RJ_28,RJ_29,RJ_30,RJ_31,RJ_32,RJ_33,RJ_34,RJ_35,RJ_36,RJ_37,RJ_38,RJ_39,RJ_40,RJ_41,RJ_42,RJ_43,RJ_44,RJ_45,RJ_46,RJ_47,RJ_48,RJ_49,RJ_50,RJ_51,RJ_52,RJ_53,RJDescr_1,RJDescr_2,RJDescr_3,RJDescr_4,RJDescr_5,RJDescr_6,RJDescr_7,RJDescr_8,RJDescr_9,RJDescr_10,RJDescr_11,RJDescr_12,RJDescr_13,RJDescr_14,RJDescr_15,RJDescr_16,RJDescr_17,RJDescr_18,RJDescr_19,RJDescr_20,RJDescr_21,RJDescr_22,RJDescr_23,RJDescr_24,RJDescr_25,RJDescr_26,RJDescr_27,RJDescr_28,RJDescr_29,RJDescr_30,RJDescr_31,RJDescr_32,RJDescr_33,RJDescr_34,RJDescr_35,RJDescr_36,RJDescr_37,RJDescr_38,RJDescr_39,RJDescr_40,RJDescr_41,RJDescr_42,RJDescr_43,RJDescr_44,RJDescr_45,RJDescr_46,RJDescr_47,RJDescr_48,RJDescr_49,RJDescr_50,RJDescr_51,RJDescr_52,RJDescr_53,MajorGroupIndex,Education,EducationIndex,Training,TrainingIndex,Experience,ExperienceIndex,STEM,STEMIndex
0,USA, United States,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,7970,5.1,,,15.14,31490,1.8,9.47,11.11,13.76,18.31,23.61,19690,23100,28630,38080,49120,,,0,0-51-9193,2014,8800,2024,8700,-100,-0.6,180,51-0000,Production ,51-9000,Other Production Occupations,"Operate or tend equipment, such as cooling and freezing units, refrigerators, batch freezers, and freezing tunnels, to cool or freeze products, food, blood plasma, and chemicals.",51-4011,51-4023,51-4033,51-4081,51-4191,51-9012,51-9021,51-9023,51-9121,53-7071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computer-Controlled Machine Tool Operators, Metal and Plastic","Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","Mixing and Blending Machine Setters, Operators, and Tenders","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Gas Compressor and Gas Pumping Station Operators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,High school diploma or equivalent,1,None,0,Moderate-term on-the-job training,2,Non-STEM,1
0,USA, United States,51-9194,Etchers and Engravers,detailed,9490,5.3,,,15.33,31880,1.5,9.46,11.3,14.33,18.41,22.98,19680,23500,29810,38300,47800,,,0,0-51-9194,2014,9700,2024,9500,-300,-2.7,250,51-0000,Production ,51-9000,Other Production Occupations,"Engrave or etch metal, wood, rubber, or other materials. Includes such workers as etcher-circuit processors, pantograph engravers, and silk screen etchers.",39-3021,43-9071,51-2023,51-5111,51-5113,51-6051,51-9061,51-9081,51-9083,51-9151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motion Picture Projectionists,"Office Machine Operators, Except Computer",Electromechanical Equipment Assemblers,Prepress Technicians and Workers,Print Binding and Finishing Workers,"Sewers, Hand","Inspectors, Testers, Sorters, Samplers, and Weighers",Dental Laboratory Technicians,Ophthalmic Laboratory Technicians,Photographic Process Workers and Processing Machine Operators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,High school diploma or equivalent,1,None,0,Moderate-term on-the-job training,2,Non-STEM,1
0,USA, United States,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,38730,3.1,,,15.24,31690,0.8,9.52,11.35,14.24,17.98,22.76,19800,23610,29630,37390,47330,,,0,0-51-9195,2014,41400,2024,38900,-2500,-6,1420,51-0000,Production ,51-9000,Other Production Occupations,"Mold, shape, form, cast, or carve products such as food products, figurines, tile, pipes, and candles consisting of clay, glass, plaster, concrete, stone, or combinations of materials.",47-2053,47-2121,51-2041,51-4071,51-4121,51-4122,51-7041,51-9031,51-9123,53-7063,51-5112,51-4041,51-4032,51-4062,51-7011,51-4035,51-4191,51-4111,51-4061,51-9021,27-1013,27-1012,51-9071,49-9063,51-6051,51-7031,51-6052,35-2013,51-9195,51-9191,51-9121,51-9111,51-9041,51-4031,51-5113,51-9032,49-9045,,,,,,,,,,,,,,,,,Terrazzo Workers and Finishers,Glaziers,Structural Metal Fabricators and Fitters,Foundry Mold and Coremakers,"Welders, Cutters, Solderers, and Brazers","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","Sawing Machine Setters, Operators, and Tenders, Wood","Cutters and Trimmers, Hand","Painting, Coating, and Decorating Workers",Machine Feeders and Offbearers,Printing Press Operators,Machinists,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Patternmakers, Metal and Plastic",Cabinetmakers and Bench Carpenters,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",Tool and Die Makers,"Model Makers, Metal and Plastic","Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","Fine Artists, Including Painters, Sculptors, and Illustrators",Craft Artists,Jewelers and Precious Stone and Metal Workers,Musical Instrument Repairers and Tuners,"Sewers, Hand","Model Makers, Wood","Tailors, Dressmakers, and Custom Sewers","Cooks, Private Household","Molders, Shapers, and Casters, Except Metal and Plastic",Adhesive Bonding Machine Operators and Tenders,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Packaging and Filling Machine Operators and Tenders,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",Print Binding and Finishing Workers,"Cutting and Slicing Machine Setters, Operators, and Tenders","Refractory Materials Repairers, Except Brickmasons",,,,,,,,,,,,,,,,,20,High school diploma or equivalent,1,None,0,Long-term on-the-job training,3,Non-STEM,1
0,USA, United States,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,91400,2.2,,,17.87,37160,1.1,10.16,13.18,17.17,21.93,27.19,21140,27420,35710,45610,56560,,,0,0-51-9196,2014,91900,2024,82000,-9900,-10.7,1300,51-0000,Production ,51-9000,Other Production Occupations,"Set up, operate, or tend paper goods machines that perform a variety of functions, such as converting, sawing, corrugating, banding, wrapping, boxing, stitching, forming, or sealing paper or paperboard sheets into products.",51-2031,51-4023,51-4031,51-4081,51-5113,51-7041,51-9032,51-9041,51-9121,51-9191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engine and Other Machine Assemblers,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Print Binding and Finishing Workers,"Sawing Machine Setters, Operators, and Tenders, Wood","Cutting and Slicing Machine Setters, Operators, and Tenders","Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Adhesive Bonding Machine Operators and Tenders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,High school diploma or equivalent,1,None,0,Moderate-term on-the-job training,2,Non-STEM,1
0,USA, United States,51-9197,Tire Builders,detailed,17710,6.6,,,19.34,40230,2.3,11.99,14.29,18.81,24.63,28.2,24950,29720,39120,51220,58660,,,0,0-51-9197,2014,18100,2024,15600,-2500,-13.6,470,51-0000,Production ,51-9000,Other Production Occupations,Operate machines to build tires.,51-2021,51-4031,51-4122,51-4193,51-6063,51-7041,51-9041,51-9111,51-9196,53-7063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coil Winders, Tapers, and Finishers","Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic","Textile Knitting and Weaving Machine Setters, Operators, and Tenders","Sawing Machine Setters, Operators, and Tenders, Wood","Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Packaging and Filling Machine Operators and Tenders,"Paper Goods Machine Setters, Operators, and Tenders",Machine Feeders and Offbearers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,High school diploma or equivalent,1,None,0,Moderate-term on-the-job training,2,Non-STEM,1
0,USA, United States,51-9198,Helpers--Production Workers,detailed,439000,1.6,,,12.5,26010,0.4,8.62,9.55,11.52,14.53,18.15,17930,19860,23960,30230,37760,,,0,0-51-9198,2014,419200,2024,403200,-16100,-3.8,13680,51-0000,Production ,51-9000,Other Production Occupations,"Help production workers by performing duties requiring less skill. Duties include supplying or holding materials or tools, and cleaning work area and equipment.",35-9021,37-2011,37-3011,51-2021,51-3023,51-4121,51-6031,51-7041,51-9111,51-9195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwashers,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",Landscaping and Groundskeeping Workers,"Coil Winders, Tapers, and Finishers",Slaughterers and Meat Packers,"Welders, Cutters, Solderers, and Brazers",Sewing Machine Operators,"Sawing Machine Setters, Operators, and Tenders, Wood",Packaging and Filling Machine Operators and Tenders,"Molders, Shapers, and Casters, Except Metal and Plastic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,No formal educational credential,0,None,0,Short-term on-the-job training,1,Non-STEM,1
0,USA, United States,51-9199,"Production Workers, All Other",detailed,241910,3.1,,,15.15,31520,1,9.03,10.22,13.44,18.25,24.02,18780,21260,27950,37970,49960,,,0,0-51-9199,2014,236200,2024,244000,7700,3.3,5610,51-0000,Production ,51-9000,Other Production Occupations,All production workers not listed separately.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,High school diploma or equivalent,1,None,0,Moderate-term on-the-job training,2,Non-STEM,1
0,USA, United States,53-0000,Transportation and Material Moving Occupations,major,9536610,0.3,,,16.9,35160,0.3,8.98,10.51,14.47,20.35,28.01,18670,21850,30090,42320,58260,,,0,0-53-0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,
0,USA, United States,53-1000,Supervisors of Transportation and Material Moving Workers,minor,386340,0.5,,,26.1,54290,0.3,14.79,18.7,24.66,31.85,39.16,30770,38890,51280,66260,81450,,,0,0-53-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,
0,USA, United States,53-1010,Aircraft Cargo Handling Supervisors,broad,6760,6.3,,,23.5,48870,1.3,13.98,16.88,21.86,28.87,36.36,29080,35110,45470,60050,75630,,,0,0-53-1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,
0,USA, United States,53-1011,Aircraft Cargo Handling Supervisors,detailed,6760,6.3,,,23.5,48870,1.3,13.98,16.88,21.86,28.87,36.36,29080,35110,45470,60050,75630,,,0,0-53-1011,2014,5800,2024,5800,0,0.5,190,53-0000,Transportation and Material Moving ,53-1000,Supervisors of Transportation and Material Moving Workers,"Supervise and coordinate the activities of ground crew in the loading, unloading, securing, and staging of aircraft cargo or baggage. May determine the quantity and orientation of cargo and compute aircraft center of gravity. May accompany aircraft as member of flight crew and monitor and handle cargo in flight, and assist and brief passengers on safety and emergency procedures. Includes loadmasters.",17-3029,33-2011,37-1011,37-1012,47-4091,47-5031,51-1011,53-1021,53-1031,53-4013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Engineering Technicians, Except Drafters, All Other",Firefighters,First-Line Supervisors of Housekeeping and Janitorial Workers,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",Segmental Pavers,"Explosives Workers, Ordnance Handling Experts, and Blasters",First-Line Supervisors of Production and Operating Workers,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,"Rail Yard Engineers, Dinkey Operators, and Hostlers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,High school diploma or equivalent,1,Less than 5 years,1,None,0,Non-STEM,1
0,USA, United States,53-1020,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",broad,176030,0.9,,,23.88,49670,0.3,13.76,17.3,22.58,29.12,36.56,28630,35970,46960,60570,76040,,,0,0-53-1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,
0,USA, United States,53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",detailed,176030,0.9,,,23.88,49670,0.3,13.76,17.3,22.58,29.12,36.56,28630,35970,46960,60570,76040,,,0,0-53-1021,2014,173100,2024,176900,3800,2.2,5930,53-0000,Transportation and Material Moving ,53-1000,Supervisors of Transportation and Material Moving Workers,"Directly supervise and coordinate the activities of helpers, laborers, or material movers.",Nov-51,Nov-71,Nov-51,Nov-31,11-1021,35-1011,37-1011,39-1021,41-1011,53-1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Production Managers,"Transportation, Storage, and Distribution Managers",Food Service Managers,Postmasters and Mail Superintendents,General and Operations Managers,Chefs and Head Cooks,First-Line Supervisors of Housekeeping and Janitorial Workers,First-Line Supervisors of Personal Service Workers,First-Line Supervisors of Retail Sales Workers,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,High school diploma or equivalent,1,Less than 5 years,1,None,0,Non-STEM,1
0,USA, United States,53-1030,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,broad,203550,0.7,,,28.11,58470,0.4,15.86,20.45,26.85,34.38,42.44,32990,42540,55860,71510,88280,,,0,0-53-1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,
0,USA, United States,53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,203550,0.7,,,28.11,58470,0.4,15.86,20.45,26.85,34.38,42.44,32990,42540,55860,71510,88280,,,0,0-53-1031,2014,199700,2024,205600,5900,2.9,6990,53-0000,Transportation and Material Moving ,53-1000,Supervisors of Transportation and Material Moving Workers,Directly supervise and coordinate activities of transportation and material-moving machine and vehicle operators and helpers.,11-Nov,Nov-51,Nov-71,Nov-51,Nov-81,Nov-31,11-1021,43-1011,53-1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Administrative Services Managers,Industrial Production Managers,"Transportation, Storage, and Distribution Managers",Food Service Managers,Lodging Managers,Postmasters and Mail Superintendents,General and Operations Managers,First-Line Supervisors of Office and Administrative Support Workers,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,High school diploma or equivalent,1,Less than 5 years,1,None,0,Non-STEM,1
0,USA, United States,53-2000,Air Transportation Workers,minor,260670,4.1,,,*,87140,2.3,*,*,*,*,*,31970,44070,68510,114060,164240,TRUE,,0,0-53-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,
0,USA, United States,53-2010,Aircraft Pilots and Flight Engineers,broad,121110,3.7,,,*,119360,3.1,*,*,*,*,*,46500,71700,102520,148100,#,TRUE,,0,0-53-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,
0,USA, United States,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,81350,5.2,,,*,136400,3.2,*,*,*,*,*,60770,85730,117290,163130,#,TRUE,,0,0-53-2011,2014,75700,2024,76500,800,1.1,1930,53-0000,Transportation and Material Moving ,53-2000,Air Transportation Workers,"Pilot and navigate the flight of fixed-wing, multi-engine aircraft, usually on scheduled air carrier routes, for the transport of passengers and cargo. Requires Federal Air Transport Pilot certificate and rating for specific aircraft type used. Includes regional, National, and international airline pilots and flight instructors of airline pilots.",13-1041,17-1022,19-4091,19-4092,33-3021,53-2012,53-2022,53-5021,53-6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Compliance Officers,Surveyors,"Environmental Science and Protection Technicians, Including Health",Forensic Science Technicians,Detectives and Criminal Investigators,Commercial Pilots,Airfield Operations Specialists,"Captains, Mates, and Pilots of Water Vessels",Transportation Inspectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Bachelor's degree,5,Less than 5 years,1,Moderate-term on-the-job training,2,STEM,0
0,USA, United States,53-2012,Commercial Pilots,detailed,39760,3.5,,,*,84510,1.9,*,*,*,*,*,34800,53330,76150,105810,147890,TRUE,,0,0-53-2012,2014,43500,2024,48000,4500,10.5,1510,53-0000,Transportation and Material Moving ,53-2000,Air Transportation Workers,"Pilot and navigate the flight of fixed-winged aircraft on nonscheduled air carrier routes, or helicopters. Requires Commercial Pilot certificate. Includes charter pilots with similar certification, and air ambulance and air tour pilots.",19-4093,33-1021,33-2011,37-3012,45-2011,45-4011,53-2011,53-2022,53-5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest and Conservation Technicians,First-Line Supervisors of Fire Fighting and Prevention Workers,Firefighters,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",Agricultural Inspectors,Forest and Conservation Workers,"Airline Pilots, Copilots, and Flight Engineers",Airfield Operations Specialists,"Captains, Mates, and Pilots of Water Vessels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,High school diploma or equivalent,1,None,0,Moderate-term on-the-job training,2,STEM,0
0,USA, United States,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,31050,1.8,,,49.32,102580,1.4,20.23,31.31,48.05,66.7,80.16,42070,65130,99940,138740,166730,,,0,0-53-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,
0,USA, United States,53-2021,Air Traffic Controllers,detailed,23130,1.6,,,57.09,118740,0.5,32.1,41.5,59.11,72.17,82.97,66780,86330,122950,150120,172590,,,0,0-53-2021,2014,24500,2024,22400,-2100,-8.6,750,53-0000,Transportation and Material Moving ,53-2000,Air Transportation Workers,"Control air traffic on and within vicinity of airport and movement of air traffic between altitude sectors and control centers according to established procedures and policies. Authorize, regulate, and control commercial airline flights according to government or company regulations to expedite and ensure flight safety.",13-1031,15-1151,17-3031,27-3011,27-4013,43-4131,43-5031,43-9011,51-8012,53-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Claims Adjusters, Examiners, and Investigators",Computer User Support Specialists,Surveying and Mapping Technicians,Radio and Television Announcers,Radio Operators,Loan Interviewers and Clerks,"Police, Fire, and Ambulance Dispatchers",Computer Operators,Power Distributors and Dispatchers,Airfield Operations Specialists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Associate's degree,4,None,0,Long-term on-the-job training,3,Non-STEM,1
0,USA, United States,53-2022,Airfield Operations Specialists,detailed,7920,4.8,,,26.64,55400,2.4,12.66,17.25,24.94,32.95,45.83,26340,35880,51880,68540,95330,,,0,0-53-2022,2014,7200,2024,7500,300,3.9,250,53-0000,Transportation and Material Moving ,53-2000,Air Transportation Workers,Ensure the safe takeoff and landing of commercial and military aircraft. Duties include coordination between air-traffic control and maintenance personnel; dispatching; using airfield landing and navigational aids; implementing airfield safety procedures; monitoring and maintaining flight records; and applying knowledge of weather information.,13-1041,33-2021,33-3021,33-3051,33-3052,33-9021,45-2011,51-8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Compliance Officers,Fire Inspectors and Investigators,Detectives and Criminal Investigators,Police and Sheriff's Patrol Officers,Transit and Railroad Police,Private Detectives and Investigators,Agricultural Inspectors,Power Distributors and Dispatchers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,High school diploma or equivalent,1,None,0,Long-term on-the-job training,3,Non-STEM,1
0,USA, United States,53-2030,Flight Attendants,broad,108510,6,,,*,46750,2,*,*,*,*,*,25930,36260,44860,55260,72090,TRUE,,0,0-53-2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,
0,USA, United States,53-2031,Flight Attendants,detailed,108510,6,,,*,46750,2,*,*,*,*,*,25930,36260,44860,55260,72090,TRUE,,0,0-53-2031,2014,97900,2024,100100,2200,2.2,2010,53-0000,Transportation and Material Moving ,53-2000,Air Transportation Workers,"Provide personal services to ensure the safety, security, and comfort of airline passengers during flight. Greet passengers, verify tickets, explain use of safety equipment, and serve food or beverages.",31-1013,31-2012,31-2022,33-9011,33-9092,33-9093,39-6011,39-9021,53-3011,53-6061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Psychiatric Aides,Occupational Therapy Aides,Physical Therapist Aides,Animal Control Workers,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",Transportation Security Screeners,Baggage Porters and Bellhops,Personal Care Aides,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","Transportation Attendants, Except Flight Attendants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,High school diploma or equivalent,1,Less than 5 years,1,Moderate-term on-the-job training,2,Non-STEM,1
